"PublishedIndicatorDetailId","PublishedIndicatorId","SourceIndicatorDetailId","IsMain","NameEN","NameAR","DefinationEN","DefinationAR","LabelEN","LabelAR","Format","BaseLineValue","BaseLineYear","TargetValue","TargetYear","DwhIndicatorName","ApplyUsdToQarConversion","ShowOutlook","FileName","UnitId","UnitEN","UnitAR","UnitCode","PolarityId","PolarityEN","PolarityAR","PolarityCode","ValueTypeId","ValueTypeEN","ValueTypeAR","ValueTypeCode","DataSourceId","DataSourceEN","DataSourceAR","DataSourceCode","AggregationTypeId","AggregationTypeEN","AggregationTypeAR","AggregationTypeCode","InputMethodId","InputMethodEN","InputMethodAR","InputMethodCode","CreatedAt","UpdatedAt"
"2f166fa9-7e81-46f6-85e9-08ddb7179f3f","e695ef47-c754-419c-3e6c-08ddb7179f33","f9cec3cd-f2df-459c-b9b5-91eb8f956ddf","True","FDI value to Qatar (QAR bn)-1","FDI value to Qatar (QAR bn)-1","-","-","FDI value to Qatar (QAR bn)-1","FDI value to Qatar (QAR bn)-1","0","","2023","","","","False","False","","961dcb1d-b0c4-4e66-8434-8c75e6bb4d12","bn","مليار","bn","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","fa20ce3a-fc95-470c-983e-86d3e250a2fb","Investment Promotions Agency","وكالة ترويج الاستثمار","","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/30/2025 2:00:58 PM",""
"c4b3e1e4-693c-47c5-85ea-08ddb7179f3f","45d63a3d-01cd-485d-3e6d-08ddb7179f33","9f57bc6b-5bba-4441-b3fc-91f6b3271c42","True","Number of Granted Incentives-1","صفقات حوافز تحت المراجعة والتقييم-1","-","-","Number of Granted Incentives-1","صفقات حوافز تحت المراجعة والتقييم-1","0","","2023","","","","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","fa20ce3a-fc95-470c-983e-86d3e250a2fb","Investment Promotions Agency","وكالة ترويج الاستثمار","","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/30/2025 2:01:26 PM",""
"4fcc8dc6-e27c-41a0-85eb-08ddb7179f3f","8822f966-05c2-417f-3e6e-08ddb7179f33","10f4c00d-c838-4536-9a0b-55267905f172","True","Number of Online Engagements-2","Number of Online Engagements-1","-","-","Number of Online Engagements-2","Number of Online Engagements-1","0","33","2021","","","","False","False","","2e7c1cb7-7616-4f76-b5ae-0f7a4d681c0b","k","ألف","k","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","fa20ce3a-fc95-470c-983e-86d3e250a2fb","Investment Promotions Agency","وكالة ترويج الاستثمار","","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/30/2025 2:01:53 PM",""
"d4a431d6-febe-4bd1-eb4b-08ddb722adc5","d2c4d177-bb12-4645-b53f-08ddb722adc3","6c85975f-3c51-4447-80e9-62cf50c69a8d","True","Export Time","الوقت المستغرق للتصدير","-","-","Export Time","الوقت المستغرق للتصدير","0","","","","","","False","False","","a2b76674-47a4-4f4b-a3a4-d2eb31cf1948","Hours","ساعات","hours","6b8715ba-be56-493a-8b21-28c104b71b6d","Decrease","انخفاض","decrease","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","a0b22687-3eee-444e-99e1-fb145ee190da","General Authority of Customs","الهيئة العامة للجمارك","","e389a8df-ca73-45c6-843a-a9624f54b150","Max","أقصى","max","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/29/2025 6:59:15 PM",""
"811f81d1-1afb-44ab-eb4c-08ddb722adc5","c3257c34-9cb4-41be-b540-08ddb722adc3","46cb8859-5cd3-41e7-ba7c-426b9b0da0b2","True","Import Time","الوقت المستغرق للاستيراد","-","-","Import Time","الوقت المستغرق للاستيراد","0.0","","","","","","False","False","","a2b76674-47a4-4f4b-a3a4-d2eb31cf1948","Hours","ساعات","hours","6b8715ba-be56-493a-8b21-28c104b71b6d","Decrease","انخفاض","decrease","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","a0b22687-3eee-444e-99e1-fb145ee190da","General Authority of Customs","الهيئة العامة للجمارك","","e389a8df-ca73-45c6-843a-a9624f54b150","Max","أقصى","max","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/29/2025 7:01:16 PM",""
"db5159e4-2ff5-40db-eb52-08ddb722adc5","e8dde311-7c9b-4bec-b546-08ddb722adc3","567add38-2940-4d71-96fd-902fbe20cd69","True","Private Sector Contribution","مساهمة القطاع الخاص","-","-","Private Sector Contribution","مساهمة القطاع الخاص","0","20.4","2021","35.6","2030","","False","False","","1c948c21-21b6-426d-8aa0-b1fb90f3c1f9","bn QAR","مليار رق","bn QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/29/2025 7:08:57 PM",""
"dbd76ae3-518d-414e-eb54-08ddb722adc5","54259d3e-0236-495b-b548-08ddb722adc3","63b8ed98-e5c0-4c2c-be6f-7433f8b16cda","True","Annual Growth in Labor Productivity","معدل النمو السنوي في إنتاجية العاملين","ACTIVE","ACTIVE","Annual Growth in Labor Productivity","معدل النمو السنوي في إنتاجية العاملين","0","0.9","2019","","2024","","False","False","","a4ede074-5957-46ab-a6e6-341e291f2080","%","%","%","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","f953092c-d58a-444a-9a42-a3c697c2d6ea","Ministry Of Commerce And Industry","وزارة التجارة والصناعة","moci","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/29/2025 7:10:22 PM",""
"83e45ddc-fd7e-4033-eb55-08ddb722adc5","b101ba8b-99ff-4118-b549-08ddb722adc3","c0fcca9b-a3c7-48ca-83c4-3ae28007538e","True","Share of High Skilled Qatari","نسبة الوظائف عالية المهارة من القطريين","ACTIVE","ACTIVE","Share of High Skilled Qatari","نسبة الوظائف عالية المهارة من القطريين","0","2.2","2020","","","","False","False","","a4ede074-5957-46ab-a6e6-341e291f2080","%","%","%","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","f953092c-d58a-444a-9a42-a3c697c2d6ea","Ministry Of Commerce And Industry","وزارة التجارة والصناعة","moci","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/29/2025 7:11:05 PM",""
"fe9e31b5-d997-40b4-eb56-08ddb722adc5","2eb9e540-a156-40b0-b54a-08ddb722adc3","cc860f04-6ee4-4758-a245-e1dbc7efa6fe","True","Domestic Investments into the Sector","الاستثمار المحلي في القطاع","ACTIVE","ACTIVE","Domestic Investments into the Sector","الاستثمار المحلي في القطاع","0","1.17","2021","","","","False","False","","961dcb1d-b0c4-4e66-8434-8c75e6bb4d12","bn","مليار","bn","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","f953092c-d58a-444a-9a42-a3c697c2d6ea","Ministry Of Commerce And Industry","وزارة التجارة والصناعة","moci","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/29/2025 7:11:23 PM",""
"0a59b732-7d4c-497a-eb67-08ddb722adc5","4621e313-d65e-460b-b55b-08ddb722adc3","bae6be81-cede-413e-ab22-78caadb61aa1","True","Graduates from STEM ( Share of All Graduates )","نسبة المتخرجين من تخصصات العلوم، تكنولوجيا المعلومات، الهندسة، والرياضيات (من أصل جميع الخريجين)","-","-","Graduates from STEM ( Share of All Graduates )","نسبة المتخرجين من تخصصات العلوم، تكنولوجيا المعلومات، الهندسة، والرياضيات (من أصل جميع الخريجين)","0","10","2023","21","2030","","False","False","","a4ede074-5957-46ab-a6e6-341e291f2080","%","%","%","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","0be7cb31-3121-4ca0-a0bc-bd2425fc643f","Ministry Of Education And Higher Education","وزارة التربية والتعليم العالي","mehe","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/29/2025 8:14:42 PM",""
"9ee176ed-c7f2-4a7f-eb6e-08ddb722adc5","d721ff2f-6278-4b48-b562-08ddb722adc3","4c6883e2-ebbf-4ca8-9ed5-06265c43a210","True","Private Sector Investment into the Sector","استثمار القطاع الخاص في القطاع","-","-","Private Sector Investment into the Sector","استثمار القطاع الخاص في القطاع","0","","2023","","2030","","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","ed3892f4-3f5f-4085-b005-51e74b745219","Unknown","غير معروف","","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/29/2025 8:23:45 PM",""
"08e419ce-8876-4c12-eb6f-08ddb722adc5","ce90f312-89d7-4642-b563-08ddb722adc3","035f5056-9030-4f34-b49d-24c018afe8b0","True","Share of Licensed Doctors Employed in Private Sector ","نسبة الأطباء المرخصين العاملين بالقطاع الخاص ","-","-","Share of Licensed Doctors Employed in Private Sector ","نسبة الأطباء المرخصين العاملين بالقطاع الخاص ","0","","","","","","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","6f741451-7d19-480b-9493-3653cb304a23","Ministry Of Public Health","وزارة الصحة العامة","moph","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/29/2025 8:24:43 PM",""
"6078d25f-d0b9-4f5a-eb79-08ddb722adc5","9261cd38-6628-44b6-b56d-08ddb722adc3","90d25f5a-2ddc-43a3-894a-7c3d6b227da3","True","Number of new requests to amend or change relevant legislation","عدد الطلبات الجديدة لتعديل أو تغير تشريعات ذات علاقة","هي الطلبات المقدمة من قبل اللجنة الوطنية لنظام التخليص الجمركي وتيسير التجارة عبر الحدود لتغيير تشريع ما له علاقة بتسهيل اجراءات معينه","هي الطلبات المقدمة من قبل اللجنة الوطنية لنظام التخليص الجمركي وتيسير التجارة عبر الحدود لتغيير تشريع ما له علاقة بتسهيل اجراءات معينه","Number of new requests to amend or change relevant legislation","عدد الطلبات الجديدة لتعديل أو تغير تشريعات ذات علاقة","0","0","2024","0","2030","","False","False","","6666d77f-957a-4a59-92d4-ba482e3b9ecc","Count","العدد","count","6b8715ba-be56-493a-8b21-28c104b71b6d","Decrease","انخفاض","decrease","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","35717750-be12-4c39-9d79-1ee252194666","اللجنة الوطنية لنظام التخليص الجمركي وتيسير التجارة عبر الحدود","اللجنة الوطنية لنظام التخليص الجمركي وتيسير التجارة عبر الحدود","","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/29/2025 11:11:25 PM",""
"f2efffc9-c65d-4ddc-eb7a-08ddb722adc5","d946e532-7a4a-465c-b56e-08ddb722adc3","485f1b68-a29e-46e0-8115-d2cabb8d8901","True","Number of large companies targeted","عدد الشركات الكبرى المستهدفة ","Large companies (Companies of logistics providers) targeted by project (Attracting large companies to increase shipment/trans-shipment flows)No. 27 of Invest Qatar","الشركات الكبرى )شركات مزودة الخدمات اللوجستية( المستهدفة من خلال مبادرة رقم 27 من قبل وكالة ترويج الاستثمار","Number of large companies targeted","عدد الشركات الكبرى المستهدفة ","0","0","2024","10","2030","","False","False","","6666d77f-957a-4a59-92d4-ba482e3b9ecc","Count","العدد","count","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","921a7ad5-08a1-4939-abee-8d1a2d96cb9d","Invest Qatar","استثمر في قطر","","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/29/2025 11:17:11 PM",""
"8e34a69d-9c59-4428-eb81-08ddb722adc5","f726cf23-d70b-4f87-b572-08ddb722adc3","41ac5b2b-c76b-476f-b612-9767fa63cb5c","True","Diabetes Rate","معدل داء السكري","-","-","Diabetes Rate","معدل داء السكري","0","","2024","","2024","","False","False","","a4ede074-5957-46ab-a6e6-341e291f2080","%","%","%","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/30/2025 10:50:05 AM",""
"2cc3aba3-bca6-47fc-eb82-08ddb722adc5","4cf28eb0-d3d3-436b-b573-08ddb722adc3","5ef4e2cc-4627-4b71-92eb-738d6b9f920d","True","Physically Active","النشطون بدنياً","-","-","Physically Active","النشطون بدنياً","0","","2024","79","2030","","False","False","","a4ede074-5957-46ab-a6e6-341e291f2080","%","%","%","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/30/2025 10:50:53 AM",""
"8ebbc079-fd82-4c76-eb85-08ddb722adc5","298b09ad-4cf5-4503-b576-08ddb722adc3","8c1df3f7-f2e0-4e73-9f1d-7869e51da009","True","Value of VC deals directed to Qatar-based start-ups (as a % of GDP)","قيمة صفقات رأس المال الاستثماري الموجهة إلى الشركات الناشئة في قطر","-","-","Value of VC deals directed to Qatar-based start-ups (as a % of GDP)","قيمة صفقات رأس المال الاستثماري الموجهة إلى الشركات الناشئة في قطر","0","","2024","","2024","","False","False","","a4ede074-5957-46ab-a6e6-341e291f2080","%","%","%","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/30/2025 11:12:18 AM",""
"0bc36c83-76c2-4a59-eb86-08ddb722adc5","cb53f44c-8e81-4ba5-b577-08ddb722adc3","8f24964c-80f7-4fdf-bf7a-3bda75175867","True","Percentage of energy generated by solar","نسبة الطاقة المولدة من الطاقة الشمسية","-","-","Percentage of energy generated by solar","نسبة الطاقة المولدة من الطاقة الشمسية","0","","","","","","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/30/2025 11:15:15 AM",""
"74ac8321-d30e-4228-eb87-08ddb722adc5","a90a3185-1ed5-4396-b578-08ddb722adc3","5161dca8-65fd-47d5-b80a-1179b4576399","True","Contribution to GDP (QAR, bn)","Contribution to GDP (QAR, bn)","-","-","Contribution to GDP (QAR, bn)","Contribution to GDP (QAR, bn)","0","","2020","","","","False","False","","961dcb1d-b0c4-4e66-8434-8c75e6bb4d12","bn","مليار","bn","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/30/2025 11:16:08 AM",""
"7ae28198-aa8e-486a-eb88-08ddb722adc5","5be08e95-cf7e-47c4-b579-08ddb722adc3","4a975801-a78a-4056-a039-44f10c1378a6","True","Sector Jobs","Sector Jobs","-","-","Sector Jobs","Sector Jobs","0","","2020","","","","False","False","","2e7c1cb7-7616-4f76-b5ae-0f7a4d681c0b","k","ألف","k","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/30/2025 11:17:32 AM",""
"1df85e99-ee6c-4a48-eb89-08ddb722adc5","6b4f51a8-b0b2-43d6-b57a-08ddb722adc3","d1f39148-6345-4231-889a-081733ff4223","True","SME's in operation for a minimum of four years (%)","SME's in operation for a minimum of four years (%)","-","-","SME's in operation for a minimum of four years (%)","SME's in operation for a minimum of four years (%)","0","","2020","","","","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","6/30/2025 11:17:57 AM",""
